836.4;0.056567;7.5e+19;1.8756e-08;1.8169e-08;1.7568e-08;1.6352e-08;1.4334e-08;1.151e-08;8.3357e-09;5.4818e-09;3.3441e-09;1.9022e-09;6910000000000;5.5236e+15;63541000000;4.332e+17;38059000000000;865740000000;1464400000;1.8194e+21;153720000;6.3205e+17;2.4675e+17;5.3418e+16;48136000000000;68174000
854.7;0.063845;7.68e+19;1.6067e-08;1.5632e-08;1.516e-08;1.4124e-08;1.239e-08;9.8717e-09;7.0918e-09;4.7379e-09;2.8533e-09;1.613e-09;2617500000000;2.7825e+15;55665000000;2.4673e+17;30068000000000;444570000000;419690000;2.0542e+21;134710000;4.6047e+17;1.4474e+17;3.0004e+16;12362000000000;71572000
765.7;0.055306;6.97e+19;1.7684e-08;1.7133e-08;1.6533e-08;1.5329e-08;1.3396e-08;1.0722e-08;7.7425e-09;5.0867e-09;3.0984e-09;1.7615e-09;7168500000000;5.3674e+15;60172000000;4.3463e+17;36396000000000;879760000000;1692600000;1.7789e+21;166810000;6.1298e+17;2.4743e+17;5.3884e+16;50636000000000;70285000
1744.5;0.01814;1.06e+20;2.2651e-08;2.2476e-08;2.2304e-08;2.1961e-08;2.1384e-08;2.0393e-08;1.8922e-08;1.6917e-08;1.4489e-08;1.2019e-08;275860000000000;2.6271e+17;204470000000;2.0512e+19;266220000000000;18093000000000;197370000000;5.4368e+20;2920900000;5.8825e+18;1.1903e+19;1.5218e+18;1.187e+17;63930000
1650.4;0.017044;9.99e+19;2.1188e-08;2.1016e-08;2.0834e-08;2.0474e-08;1.9874e-08;1.8892e-08;1.7498e-08;1.5651e-08;1.3464e-08;1.1277e-08;266580000000000;2.398e+17;176560000000;2.0704e+19;259360000000000;16335000000000;170620000000;5.0824e+20;2182300000;5.6987e+18;1.205e+19;1.537e+18;1.3948e+17;60905000
1901.7;0.015723;1.09e+20;1.9738e-08;1.9524e-08;1.9407e-08;1.9192e-08;1.8747e-08;1.8014e-08;1.6942e-08;1.5459e-08;1.3698e-08;1.1931e-08;321010000000000;2.7385e+17;204740000000;2.5957e+19;312160000000000;18144000000000;155040000000;4.5648e+20;1637500000;6.4976e+18;1.4878e+19;1.7883e+18;2.4333e+17;53441000
661.8;0.026349;5.28e+19;2.1605e-08;2.1164e-08;2.0462e-08;1.9222e-08;1.7442e-08;1.5041e-08;1.2277e-08;9.3244e-09;6.4987e-09;4.2302e-09;59707000000000;4.5064e+16;60830000000;3.6197e+18;64521000000000;5817400000000;78780000000;8.4024e+20;3285300000;1.7172e+18;2.1309e+18;3.747e+17;3.777e+15;96981000
773.3;0.012996;4.45e+19;1.1313e-08;1.1213e-08;1.0973e-08;1.0561e-08;9.9689e-09;9.1903e-09;8.2408e-09;7.1542e-09;6.0341e-09;5.016e-09;117140000000000;6.8382e+16;27623000000;1.1151e+19;118880000000000;5041800000000;64095000000;3.9633e+20;427360000;2.8569e+18;6.837e+18;9.8331e+17;1.0718e+17;61021000
648.6;0.019918;4.73e+19;1.7949e-08;1.7668e-08;1.716e-08;1.6294e-08;1.5041e-08;1.3347e-08;1.1291e-08;9.0063e-09;6.795e-09;4.9044e-09;81027000000000;5.8297e+16;43258000000;5.9524e+18;79711000000000;6359600000000;99419000000;6.2872e+20;2329000000;2.1662e+18;3.6256e+18;5.8437e+17;1.4586e+16;89277000
1234.6;0.068158;1.02e+20;2.1543e-08;2.0945e-08;2.0401e-08;1.9157e-08;1.7026e-08;1.3774e-08;1.0017e-08;6.6478e-09;4.031e-09;2.289e-09;2057200000000;3.3735e+15;68467000000;2.5865e+17;35227000000000;406470000000;233780000;2.1929e+21;116190000;5.2734e+17;1.5218e+17;2.992e+16;9987300000000;64970000
789.9;0.020658;5.7e+19;2.0624e-08;2.0323e-08;1.9821e-08;1.8941e-08;1.7617e-08;1.578e-08;1.3487e-08;1.0873e-08;8.2596e-09;6.001e-09;99979000000000;7.7563e+16;61315000000;7.0105e+18;97414000000000;7975400000000;118150000000;6.5042e+20;2877900000;2.5613e+18;4.2072e+18;6.6385e+17;1.6979e+16;86476000
1843.8;0.037648;1.23e+20;3.4212e-08;3.3733e-08;3.3454e-08;3.2818e-08;3.1573e-08;2.9162e-08;2.5369e-08;2.0329e-08;1.4699e-08;9.6971e-09;109460000000000;1.1324e+17;189030000000;5.0181e+18;146580000000000;8730400000000;58692000000;1.2004e+21;2749200000;3.1304e+18;2.7179e+18;4.7637e+17;3.4112e+15;64901000
648.6;0.053402;6.06e+19;1.5632e-08;1.5148e-08;1.458e-08;1.3418e-08;1.1667e-08;9.2722e-09;6.6655e-09;4.3865e-09;2.6623e-09;1.5062e-09;7254800000000;4.8622e+15;53464000000;4.2271e+17;32978000000000;873590000000;2057200000;1.7176e+21;193410000;5.6787e+17;2.4103e+17;5.2954e+16;51754000000000;74618000
566.2;0.039512;5.14e+19;1.8334e-08;1.7834e-08;1.7061e-08;1.5702e-08;1.3736e-08;1.1156e-08;8.3077e-09;5.6258e-09;3.4201e-09;2.0002e-09;20320000000000;1.3429e+16;52694000000;1.0646e+18;38411000000000;2010000000000;13650000000;1.2692e+21;875960000;8.638e+17;6.0509e+17;1.257e+17;320810000000000;85775000
1658.7;0.055327;1.23e+20;3.1838e-08;3.1056e-08;3.0505e-08;2.9305e-08;2.724e-08;2.3607e-08;1.8675e-08;1.3186e-08;8.2744e-09;4.8969e-09;21094000000000;2.0444e+16;113590000000;1.0699e+18;81362000000000;2042500000000;3035800000;1.7777e+21;137860000;1.3376e+18;5.8679e+17;1.2259e+17;224100000000000;52235000
967.9;0.068085;8.47e+19;1.6536e-08;1.6115e-08;1.5685e-08;1.465e-08;1.2909e-08;1.0316e-08;7.4586e-09;4.9725e-09;2.9909e-09;1.6908e-09;1407600000000;2.2175e+15;55464000000;1.9732e+17;27615000000000;301090000000;193340000;2.1908e+21;130590000;4.1351e+17;1.1711e+17;2.2994e+16;5604900000000;72472000
843.5;0.048455;7.41e+19;2.2189e-08;2.1644e-08;2.0921e-08;1.9483e-08;1.7249e-08;1.4041e-08;1.0433e-08;6.9766e-09;4.2376e-09;2.4597e-09;15891000000000;1.1945e+16;70965000000;8.2032e+17;47051000000000;1604200000000;4996500000;1.5574e+21;279000000;8.8901e+17;4.5738e+17;9.7778e+16;169360000000000;68755000
1870;0.064275;1.35e+20;3.1798e-08;3.0784e-08;3.0184e-08;2.897e-08;2.6759e-08;2.2971e-08;1.7829e-08;1.2314e-08;7.5887e-09;4.4365e-09;8767000000000;1.062e+16;105330000000;6.0104e+17;68015000000000;1101200000000;819260000;2.0669e+21;97000000;1.011e+18;3.4081e+17;6.9796e+16;65285000000000;51752000
728.6;0.058643;6.73e+19;1.5458e-08;1.4991e-08;1.4493e-08;1.3443e-08;1.1718e-08;9.3132e-09;6.6735e-09;4.4338e-09;2.6755e-09;1.5118e-09;4567500000000;3.5651e+15;54347000000;3.1722e+17;31558000000000;634460000000;969880000;1.8866e+21;152500000;5.0639e+17;1.8326e+17;3.9592e+16;26071000000000;72731000
1738.7;0.046362;1.23e+20;3.415e-08;3.3306e-08;3.2792e-08;3.1928e-08;3.0183e-08;2.7044e-08;2.2419e-08;1.6799e-08;1.1225e-08;6.8412e-09;52179000000000;4.993e+16;140920000000;2.3233e+18;109660000000000;4206900000000;13112000000;1.4864e+21;493620000;2.0517e+18;1.2483e+18;2.4573e+17;879280000000000;55123000
1307.5;0.061441;1.06e+20;2.5646e-08;2.489e-08;2.4269e-08;2.2939e-08;2.0622e-08;1.7027e-08;1.2662e-08;8.4369e-09;5.1662e-09;2.9736e-09;6895600000000;7.4088e+15;83215000000;4.862e+17;50461000000000;918040000000;903830000;1.9761e+21;114420000;7.8922e+17;2.7682e+17;5.7992e+16;49550000000000;58422000
1994.2;0.019414;1.2e+20;2.4284e-08;2.4036e-08;2.3941e-08;2.3706e-08;2.3255e-08;2.2387e-08;2.0961e-08;1.8864e-08;1.6236e-08;1.3495e-08;309710000000000;3.175e+17;266310000000;2.1808e+19;295300000000000;21664000000000;236910000000;5.8205e+20;4058600000;6.4648e+18;1.2564e+19;1.5795e+18;1.117e+17;65908000
617.3;0.029405;5.14e+19;2.1027e-08;2.0532e-08;1.9764e-08;1.8462e-08;1.6632e-08;1.4157e-08;1.1262e-08;8.2419e-09;5.503e-09;3.4248e-09;45366000000000;3.3251e+16;58257000000;2.6078e+18;53818000000000;4446000000000;54793000000;9.4063e+20;2771600000;1.4117e+18;1.5197e+18;2.8073e+17;1.899e+15;96705000
660;0.033596;5.63e+19;2.1944e-08;2.1451e-08;2.0714e-08;1.9329e-08;1.7296e-08;1.4518e-08;1.131e-08;8.0627e-09;5.2002e-09;3.093e-09;37389000000000;2.7596e+16;63465000000;2.0024e+18;51300000000000;3567300000000;35350000000;1.0767e+21;2046600000;1.2671e+18;1.1448e+18;2.2072e+17;1.0274e+15;90126000
1942.8;0.026842;1.23e+20;3.0706e-08;3.0347e-08;3.0198e-08;2.9857e-08;2.9124e-08;2.765e-08;2.5158e-08;2.1621e-08;1.7435e-08;1.3176e-08;223260000000000;2.4738e+17;271390000000;1.2397e+19;218160000000000;19591000000000;208420000000;8.3829e+20;6829700000;5.0424e+18;6.9955e+18;1.0144e+18;2.2882e+16;74969000
768.5;0.03347;6.37e+19;2.4277e-08;2.3776e-08;2.3069e-08;2.1707e-08;1.9641e-08;1.6721e-08;1.3236e-08;9.5968e-09;6.2997e-09;3.8093e-09;45659000000000;3.5497e+16;74719000000;2.3968e+18;60751000000000;4259800000000;41776000000;1.0718e+21;2313900000;1.477e+18;1.3597e+18;2.5704e+17;1.3516e+15;86960000
815.2;0.013113;4.72e+19;1.1888e-08;1.178e-08;1.1535e-08;1.1113e-08;1.0501e-08;9.6945e-09;8.7074e-09;7.5729e-09;6.397e-09;5.3243e-09;125070000000000;7.4745e+16;31626000000;1.1789e+19;126460000000000;5461600000000;67931000000;3.9888e+20;460420000;3.0161e+18;7.1989e+18;1.0267e+18;1.1329e+17;60532000
1265.2;0.06358;1.04e+20;2.4096e-08;2.3392e-08;2.2774e-08;2.1446e-08;1.9183e-08;1.5703e-08;1.1555e-08;7.634e-09;4.6822e-09;2.6776e-09;4794300000000;5.6482e+15;77680000000;3.9246e+17;44747000000000;715370000000;598600000;2.0452e+21;113410000;6.8877e+17;2.2602e+17;4.674e+16;30428000000000;60355000
1859.5;0.063299;1.35e+20;3.1931e-08;3.0925e-08;3.0322e-08;2.9142e-08;2.6944e-08;2.3178e-08;1.805e-08;1.2514e-08;7.7211e-09;4.5256e-09;9952100000000;1.1604e+16;107060000000;6.4768e+17;70340000000000;1200600000000;963990000;2.0353e+21;98358000;1.0546e+18;3.656e+17;7.5289e+16;77333000000000;51453000
1443.4;0.069527;1.14e+20;2.4508e-08;2.3813e-08;2.3235e-08;2.1913e-08;1.9629e-08;1.6056e-08;1.1785e-08;7.802e-09;4.7469e-09;2.7e-09;2079700000000;3.8528e+15;75244000000;2.7593e+17;38825000000000;418230000000;206460000;2.2369e+21;109480000;5.7338e+17;1.6218e+17;3.1325e+16;10398000000000;61997000
652.3;0.033029;5.55e+19;2.1798e-08;2.1302e-08;2.057e-08;1.9203e-08;1.719e-08;1.4451e-08;1.1287e-08;8.0715e-09;5.2271e-09;3.1254e-09;38294000000000;2.8116e+16;62679000000;2.066e+18;51438000000000;3667400000000;37606000000;1.0584e+21;2153000000;1.2804e+18;1.184e+18;2.2704e+17;1.1069e+15;91167000
581.9;0.05249;5.52e+19;1.4289e-08;1.384e-08;1.3299e-08;1.2202e-08;1.0571e-08;8.353e-09;5.993e-09;3.9495e-09;2.3909e-09;1.3507e-09;7046400000000;4.4086e+15;48817000000;4.0485e+17;30678000000000;848280000000;2214200000;1.6883e+21;210190000;5.3264e+17;2.3144e+17;5.1084e+16;49991000000000;77617000
1147.6;0.061002;9.64e+19;2.3098e-08;2.2427e-08;2.1814e-08;2.0496e-08;1.8253e-08;1.489e-08;1.0933e-08;7.2103e-09;4.4225e-09;2.5321e-09;6004800000000;6.1616e+15;75691000000;4.3263e+17;44688000000000;821140000000;873490000;1.9621e+21;121390000;7.0562e+17;2.4734e+17;5.211e+16;40743000000000;61465000
1996.3;0.066585;1.41e+20;3.2432e-08;3.1389e-08;3.0787e-08;2.9535e-08;2.7335e-08;2.3515e-08;1.8281e-08;1.2619e-08;7.7864e-09;4.5343e-09;7086500000000;9.4767e+15;105830000000;5.3852e+17;66484000000000;950240000000;590610000;2.1414e+21;93561000;9.6747e+17;3.0803e+17;6.1954e+16;48312000000000;51638000
1717.4;0.069048;1.29e+20;2.8644e-08;2.7809e-08;2.7182e-08;2.5843e-08;2.3502e-08;1.963e-08;1.474e-08;9.8342e-09;6.0256e-09;3.4502e-09;3310400000000;5.5586e+15;87993000000;3.5743e+17;48878000000000;574610000000;287850000;2.2212e+21;100270000;7.1337e+17;2.0823e+17;4.0675e+16;18846000000000;56838000
1228.5;0.064157;1.02e+20;2.3208e-08;2.2541e-08;2.1931e-08;2.0619e-08;1.8395e-08;1.4991e-08;1.0985e-08;7.2649e-09;4.4406e-09;2.5336e-09;4178100000000;5.0443e+15;74867000000;3.6078e+17;42333000000000;649770000000;522890000;2.0638e+21;114580000;6.4807e+17;2.0857e+17;4.2947e+16;25259000000000;61501000
1841.7;0.011885;9.24e+19;1.388e-08;1.383e-08;1.3712e-08;1.3504e-08;1.315e-08;1.2652e-08;1.199e-08;1.1151e-08;1.0247e-08;9.4204e-09;325320000000000;1.8588e+17;131580000000;2.9227e+19;316060000000000;14965000000000;99150000000;3.2852e+20;574740000;5.9391e+18;1.6215e+19;1.9033e+18;5.6393e+17;45892000
706.3;0.01521;4.52e+19;1.3799e-08;1.3632e-08;1.3297e-08;1.2741e-08;1.1931e-08;1.0851e-08;9.5427e-09;8.0634e-09;6.52e-09;5.1285e-09;103590000000000;6.6996e+16;32747000000;9.0829e+18;103030000000000;5726600000000;82364000000;4.713e+20;879930000;2.6351e+18;5.6011e+18;8.3673e+17;5.3519e+16;71613000
1891;0.016577;1.11e+20;2.0815e-08;2.0639e-08;2.0527e-08;2.0282e-08;1.9821e-08;1.902e-08;1.7851e-08;1.6208e-08;1.4237e-08;1.2233e-08;313540000000000;2.8085e+17;214470000000;2.4565e+19;304230000000000;18669000000000;171740000000;4.8626e+20;2039400000;6.4279e+18;1.4134e+19;1.7228e+18;1.9663e+17;56424000
1876.2;0.033966;1.23e+20;3.3532e-08;3.3067e-08;3.2783e-08;3.2296e-08;3.1257e-08;2.9194e-08;2.5879e-08;2.1286e-08;1.5967e-08;1.1004e-08;142660000000000;1.5205e+17;217110000000;6.8528e+18;166370000000000;11836000000000;101830000000;1.0782e+21;4568700000;3.6973e+18;3.7536e+18;6.1975e+17;6.2406e+15;70121000
1570.4;0.054272;1.18e+20;3.1235e-08;3.0487e-08;2.9925e-08;2.8703e-08;2.6598e-08;2.2931e-08;1.8062e-08;1.2701e-08;7.9462e-09;4.6977e-09;21531000000000;2.0398e+16;110330000000;1.0844e+18;78802000000000;2074600000000;3374700000;1.7438e+21;149570000;1.3178e+18;5.9448e+17;1.2426e+17;234750000000000;53331000
1427.5;0.062393;1.13e+20;2.7102e-08;2.6294e-08;2.5677e-08;2.4353e-08;2.2031e-08;1.8332e-08;1.3739e-08;9.2098e-09;5.6417e-09;3.2546e-09;6971200000000;7.8713e+15;87602000000;4.9978e+17;53594000000000;933580000000;832670000;2.0067e+21;109090000;8.2656e+17;2.8461e+17;5.9204e+16;50294000000000;56756000
1904;0.064251;1.37e+20;3.2148e-08;3.1119e-08;3.0516e-08;2.9312e-08;2.7112e-08;2.3333e-08;1.8168e-08;1.2588e-08;7.7645e-09;4.5467e-09;9117000000000;1.0994e+16;106990000000;6.1619e+17;69563000000000;1130200000000;842650000;2.0661e+21;96483000;1.0322e+18;3.4911e+17;7.147e+16;68357000000000;51390000
687.2;0.048899;6.29e+19;1.8328e-08;1.7841e-08;1.7161e-08;1.5828e-08;1.3831e-08;1.1074e-08;8.0864e-09;5.3146e-09;3.2416e-09;1.8578e-09;11936000000000;8.1512e+15;59289000000;6.3498e+17;38401000000000;1274000000000;4108300000;1.5722e+21;270650000;7.1859e+17;3.5769e+17;7.7695e+16;112340000000000;73776000
1469.7;0.059777;1.15e+20;2.8586e-08;2.7733e-08;2.7111e-08;2.5868e-08;2.3547e-08;1.9808e-08;1.5068e-08;1.0235e-08;6.2718e-09;3.6533e-09;10375000000000;1.0724e+16;94363000000;6.4116e+17;61134000000000;1227700000000;1333200000;1.9221e+21;113650000;9.6244e+17;3.6005e+17;7.5672e+16;85655000000000;55144000
1749.7;0.069369;1.3e+20;2.8935e-08;2.809e-08;2.7463e-08;2.6123e-08;2.3783e-08;1.9895e-08;1.496e-08;9.99e-09;6.1209e-09;3.5045e-09;3239400000000;5.5523e+15;88728000000;3.5552e+17;49131000000000;566560000000;276050000;2.2316e+21;99727000;7.1447e+17;2.0729e+17;4.0319e+16;18274000000000;56673000
1624.7;0.039124;1.14e+20;3.3507e-08;3.2884e-08;3.25e-08;3.173e-08;3.0187e-08;2.7376e-08;2.3234e-08;1.8045e-08;1.2577e-08;8.0107e-09;82593000000000;8.1005e+16;155160000000;3.7913e+18;121980000000000;6662900000000;39416000000;1.2505e+21;1839200000;2.5629e+18;2.0513e+18;3.7528e+17;2.1717e+15;64047000
1752.8;0.047006;1.24e+20;3.4144e-08;3.3306e-08;3.2788e-08;3.193e-08;3.0166e-08;2.7008e-08;2.2362e-08;1.6717e-08;1.114e-08;6.7669e-09;50097000000000;4.8175e+16;140240000000;2.2345e+18;108950000000000;4054400000000;11930000000;1.5073e+21;440370000;2.0197e+18;1.2008e+18;2.3761e+17;817230000000000;54514000
1968.7;0.046415;1.33e+20;3.5536e-08;3.4621e-08;3.4137e-08;3.3342e-08;3.1786e-08;2.8894e-08;2.4433e-08;1.8733e-08;1.2801e-08;7.9633e-09;62848000000000;6.2259e+16;160340000000;2.728e+18;126020000000000;4868900000000;15241000000;1.4871e+21;569310000;2.3563e+18;1.4606e+18;2.8282e+17;1.1015e+15;53601000
1324;0.058317;1.06e+20;2.7077e-08;2.6289e-08;2.5648e-08;2.4353e-08;2.2017e-08;1.8353e-08;1.3833e-08;9.3244e-09;5.7047e-09;3.3121e-09;10511000000000;1.0264e+16;89023000000;6.3493e+17;57203000000000;1228500000000;1533800000;1.8751e+21;122880000;9.2093e+17;3.5618e+17;7.5389e+16;87916000000000;57121000
1429.2;0.026371;9.76e+19;2.9319e-08;2.8937e-08;2.8614e-08;2.7918e-08;2.6718e-08;2.4695e-08;2.1714e-08;1.7993e-08;1.3904e-08;1.0044e-08;156120000000000;1.5463e+17;171590000000;8.925e+18;155950000000000;14008000000000;159080000000;8.3015e+20;5392300000;3.7479e+18;5.0729e+18;7.8327e+17;1.4475e+16;79077000
1634.8;0.035946;1.13e+20;3.3084e-08;3.2614e-08;3.2305e-08;3.1584e-08;3.0209e-08;2.7696e-08;2.387e-08;1.8954e-08;1.3623e-08;8.9577e-09;104020000000000;1.0446e+17;171160000000;4.9241e+18;134050000000000;8592300000000;65093000000;1.1459e+21;3074400000;2.9386e+18;2.6845e+18;4.6933e+17;3.5528e+15;68693000
1238.5;0.064692;1.02e+20;2.3152e-08;2.2491e-08;2.1883e-08;2.0575e-08;1.8357e-08;1.4951e-08;1.0949e-08;7.2453e-09;4.4248e-09;2.5224e-09;3882100000000;4.8483e+15;74498000000;3.4844e+17;41721000000000;619480000000;475450000;2.0811e+21;114040000;6.3641e+17;2.0188e+17;4.1365e+16;22949000000000;61667000
1959.1;0.042282;1.31e+20;3.5446e-08;3.4626e-08;3.4234e-08;3.3531e-08;3.2171e-08;2.9517e-08;2.5388e-08;1.9954e-08;1.4029e-08;9.0214e-09;85858000000000;8.7698e+16;177260000000;3.7668e+18;138860000000000;6585100000000;30109000000;1.352e+21;1305400000;2.7784e+18;2.0207e+18;3.7333e+17;1.9412e+15;57955000
991.6;0.022347;7.06e+19;2.4062e-08;2.3761e-08;2.3283e-08;2.2409e-08;2.1057e-08;1.9058e-08;1.6472e-08;1.3398e-08;1.0244e-08;7.4383e-09;122100000000000;1.0446e+17;93855000000;7.9704e+18;118870000000000;10260000000000;139130000000;7.028e+20;3789400000;3.0188e+18;4.6866e+18;7.2904e+17;1.7177e+16;83956000
1756.7;0.039882;1.21e+20;3.4263e-08;3.3601e-08;3.3235e-08;3.2523e-08;3.108e-08;2.8368e-08;2.4274e-08;1.9015e-08;1.3348e-08;8.57e-09;87328000000000;8.7486e+16;166580000000;3.9492e+18;130590000000000;6914600000000;38475000000;1.2745e+21;1762200000;2.7101e+18;2.1301e+18;3.8855e+17;2.2439e+15;62073000
1608.6;0.019806;1.02e+20;2.4423e-08;2.4137e-08;2.3938e-08;2.3506e-08;2.2781e-08;2.1566e-08;1.9759e-08;1.732e-08;1.444e-08;1.155e-08;239420000000000;2.3367e+17;189230000000;1.6766e+19;227750000000000;17265000000000;209570000000;6.0412e+20;3896600000;5.2572e+18;9.7489e+18;1.3091e+18;7.0258e+16;70778000
507;0.063308;4.96e+19;9.2194e-09;8.9526e-09;8.6552e-09;8.0047e-09;6.9361e-09;5.5249e-09;3.999e-09;2.6266e-09;1.561e-09;8.7695e-10;1538000000000;1.2e+15;32450000000;1.489e+17;19479000000000;277840000000;331900000;2.0372e+21;168850000;2.8789e+17;8.8993e+16;1.8631e+16;4962800000000;88501000
1662.4;0.028356;1.1e+20;3.1206e-08;3.0679e-08;3.0424e-08;2.9844e-08;2.8795e-08;2.6855e-08;2.3826e-08;1.9978e-08;1.5495e-08;1.1186e-08;169530000000000;1.7676e+17;209730000000;9.1539e+18;173390000000000;14974000000000;160120000000;8.9341e+20;5902400000;4.0529e+18;5.1376e+18;7.9364e+17;1.3096e+16;76532000
1726;0.059624;1.27e+20;3.1503e-08;3.0586e-08;3.0001e-08;2.8831e-08;2.667e-08;2.2948e-08;1.7933e-08;1.2492e-08;7.7011e-09;4.5556e-09;13927000000000;1.4551e+16;108360000000;7.9581e+17;73993000000000;1515800000000;1618300000;1.9167e+21;109410000;1.1543e+18;4.4307e+17;9.2563e+16;124070000000000;51811000
